ingredient_id,compound_id,concentration,source
cinnamon,5315912,0.5,flavordb
cinnamon,5280863,0.5,flavordb
cinnamon,6918391,0.5,flavordb
cinnamon,22311,0.5,flavordb
cinnamon,64685,0.5,flavordb
cinnamon,644104,0.5,flavordb
cinnamon,439533,0.5,flavordb
cinnamon,6251,0.5,flavordb
cinnamon,7707,0.5,flavordb
cinnamon,7461,0.5,flavordb
cinnamon,802,0.5,flavordb
cinnamon,5320250,0.5,flavordb
cinnamon,8294,0.5,flavordb
cinnamon,79803,0.5,flavordb
cinnamon,1742211,0.5,flavordb
cinnamon,26447,0.5,flavordb
cinnamon,243,0.5,flavordb
cinnamon,5372954,0.5,flavordb
cinnamon,102611,0.5,flavordb
cinnamon,1549026,0.5,flavordb
cinnamon,5363388,0.5,flavordb
cinnamon,7460,0.5,flavordb
cinnamon,996,0.5,flavordb
cinnamon,7858,0.5,flavordb
cinnamon,9064,0.5,flavordb
cinnamon,11142,0.5,flavordb
cinnamon,7462,0.5,flavordb
cinnamon,443160,0.5,flavordb
cinnamon,439246,0.5,flavordb
cinnamon,6561,0.5,flavordb
cinnamon,62465,0.5,flavordb
cinnamon,8815,0.5,flavordb
cinnamon,111037,0.5,flavordb
cinnamon,7463,0.5,flavordb
cinnamon,9862,0.5,flavordb
cinnamon,1549045,0.5,flavordb
cinnamon,5280343,0.5,flavordb
cinnamon,18635,0.5,flavordb
cinnamon,8658,0.5,flavordb
cinnamon,454,0.5,flavordb
cinnamon,6202,0.5,flavordb
cinnamon,768,0.5,flavordb
cinnamon,2345,0.5,flavordb
cinnamon,7194,0.5,flavordb
cinnamon,5284503,0.5,flavordb
cinnamon,637563,0.5,flavordb
cinnamon,31244,0.5,flavordb
cinnamon,8857,0.5,flavordb
cinnamon,5365811,0.5,flavordb
cinnamon,643779,0.5,flavordb
cinnamon,7362,0.5,flavordb
cinnamon,8785,0.5,flavordb
cinnamon,61020,0.5,flavordb
cinnamon,7288,0.5,flavordb
cinnamon,31253,0.5,flavordb
cinnamon,8130,0.5,flavordb
cinnamon,6654,0.5,flavordb
cinnamon,180,0.5,flavordb
cinnamon,6569,0.5,flavordb
cinnamon,6432404,0.5,flavordb
cinnamon,31225,0.5,flavordb
cinnamon,61503,0.5,flavordb
cinnamon,126,0.5,flavordb
cinnamon,3473,0.5,flavordb
cinnamon,5280445,0.5,flavordb
cinnamon,326,0.5,flavordb
cinnamon,637758,0.5,flavordb
cinnamon,637542,0.5,flavordb
cinnamon,667450,0.5,flavordb
cinnamon,6549,0.5,flavordb
cinnamon,11467,0.5,flavordb
cinnamon,10364,0.5,flavordb
clove,323,0.5,flavordb
clove,6989,0.5,flavordb
clove,7150,0.5,flavordb
clove,442355,0.5,flavordb
clove,11509,0.5,flavordb
clove,637566,0.5,flavordb
clove,439341,0.5,flavordb
clove,33931,0.5,flavordb
clove,6072,0.5,flavordb
clove,14104,0.5,flavordb
clove,519857,0.5,flavordb
clove,878,0.5,flavordb
clove,5281708,0.5,flavordb
clove,3314,0.5,flavordb
clove,240,0.5,flavordb
clove,11583,0.5,flavordb
clove,244,0.5,flavordb
clove,5315594,0.5,flavordb
clove,441484,0.5,flavordb
clove,1889,0.5,flavordb
clove,17100,0.5,flavordb
clove,8201,0.5,flavordb
clove,521253,0.5,flavordb
clove,31265,0.5,flavordb
clove,4788,0.5,flavordb
clove,12813,0.5,flavordb
clove,5281515,0.5,flavordb
clove,6184,0.5,flavordb
clove,11128,0.5,flavordb
clove,8723,0.5,flavordb
clove,957,0.5,flavordb
clove,8094,0.5,flavordb
clove,338,0.5,flavordb
clove,8181,0.5,flavordb
clove,62341,0.5,flavordb
clove,91354,0.5,flavordb
clove,1183,0.5,flavordb
clove,5280511,0.5,flavordb
clove,931,0.5,flavordb
clove,14896,0.5,flavordb
clove,5315892,0.5,flavordb
clove,15394,0.5,flavordb
clove,784,0.5,flavordb
clove,15094,0.5,flavordb
clove,8091,0.5,flavordb
clove,853433,0.5,flavordb
clove,442501,0.5,flavordb
clove,247,0.5,flavordb
clove,7654,0.5,flavordb
clove,999,0.5,flavordb
clove,3026,0.5,flavordb
clove,643941,0.5,flavordb
clove,637511,0.5,flavordb
clove,637775,0.5,flavordb
clove,8452,0.5,flavordb
clove,6986,0.5,flavordb
clove,8051,0.5,flavordb
clove,6054,0.5,flavordb
clove,11230,0.5,flavordb
clove,439263,0.5,flavordb
clove,1549041,0.5,flavordb
clove,1110,0.5,flavordb
clove,5284656,0.5,flavordb
clove,5284639,0.5,flavordb
clove,250096,0.5,flavordb
clove,17868,0.5,flavordb
clove,5280443,0.5,flavordb
clove,998,0.5,flavordb
clove,5318042,0.5,flavordb
clove,68148,0.5,flavordb
clove,442009,0.5,flavordb
clove,12306047,0.5,flavordb
clove,519361,0.5,flavordb
clove,12097,0.5,flavordb
clove,1130,0.5,flavordb
clove,107,0.5,flavordb
clove,31260,0.5,flavordb
clove,527,0.5,flavordb
clove,1201521,0.5,flavordb
clove,10393,0.5,flavordb
clove,7847,0.5,flavordb
clove,441005,0.5,flavordb
clove,798,0.5,flavordb
clove,6050,0.5,flavordb
clove,13144,0.5,flavordb
clove,650,0.5,flavordb
clove,638278,0.5,flavordb
clove,444539,0.5,flavordb
clove,5280598,0.5,flavordb
clove,7136,0.5,flavordb
clove,8768,0.5,flavordb
clove,528708,0.5,flavordb
clove,8363,0.5,flavordb
clove,86609,0.5,flavordb
clove,5322111,0.5,flavordb
clove,519662,0.5,flavordb
clove,11552,0.5,flavordb
clove,445070,0.5,flavordb
clove,11569,0.5,flavordb
clove,107971,0.5,flavordb
clove,16846,0.5,flavordb
clove,7284,0.5,flavordb
clove,10448,0.5,flavordb
clove,6508206,0.5,flavordb
clove,638011,0.5,flavordb
clove,7799,0.5,flavordb
clove,12306048,0.5,flavordb
clove,7127,0.5,flavordb
clove,6584,0.5,flavordb
clove,13187,0.5,flavordb
clove,5367719,0.5,flavordb
clove,72,0.5,flavordb
clove,89594,0.5,flavordb
clove,5280863,0.5,flavordb
clove,8093,0.5,flavordb
clove,8748,0.5,flavordb
clove,644104,0.5,flavordb
clove,439533,0.5,flavordb
clove,10976,0.5,flavordb
clove,6251,0.5,flavordb
clove,802,0.5,flavordb
clove,7439,0.5,flavordb
clove,5280804,0.5,flavordb
clove,8294,0.5,flavordb
clove,79803,0.5,flavordb
clove,1742211,0.5,flavordb
clove,26447,0.5,flavordb
clove,243,0.5,flavordb
clove,1549026,0.5,flavordb
clove,5363388,0.5,flavordb
clove,7361,0.5,flavordb
clove,324224,0.5,flavordb
clove,7858,0.5,flavordb
clove,9064,0.5,flavordb
clove,7462,0.5,flavordb
clove,439246,0.5,flavordb
clove,6561,0.5,flavordb
clove,8815,0.5,flavordb
clove,111037,0.5,flavordb
clove,9862,0.5,flavordb
clove,5280343,0.5,flavordb
clove,18635,0.5,flavordb
clove,454,0.5,flavordb
clove,7410,0.5,flavordb
clove,768,0.5,flavordb
clove,2345,0.5,flavordb
clove,7165,0.5,flavordb
clove,4133,0.5,flavordb
clove,12367,0.5,flavordb
clove,5284503,0.5,flavordb
clove,637563,0.5,flavordb
clove,8857,0.5,flavordb
clove,12658395,0.5,flavordb
clove,5365811,0.5,flavordb
clove,643779,0.5,flavordb
clove,7362,0.5,flavordb
clove,8785,0.5,flavordb
clove,8163,0.5,flavordb
clove,61020,0.5,flavordb
clove,7288,0.5,flavordb
clove,31253,0.5,flavordb
clove,5462988,0.5,flavordb
clove,8130,0.5,flavordb
clove,6654,0.5,flavordb
clove,180,0.5,flavordb
clove,6569,0.5,flavordb
clove,6432404,0.5,flavordb
clove,61503,0.5,flavordb
clove,126,0.5,flavordb
clove,3473,0.5,flavordb
clove,5280445,0.5,flavordb
clove,9855795,0.5,flavordb
clove,326,0.5,flavordb
clove,637758,0.5,flavordb
clove,637542,0.5,flavordb
clove,6549,0.5,flavordb
clove,10364,0.5,flavordb
cumin,323,0.5,flavordb
cumin,6989,0.5,flavordb
cumin,7150,0.5,flavordb
cumin,8468,0.5,flavordb
cumin,442355,0.5,flavordb
cumin,11509,0.5,flavordb
cumin,6428458,0.5,flavordb
cumin,637566,0.5,flavordb
cumin,439341,0.5,flavordb
cumin,33931,0.5,flavordb
cumin,6072,0.5,flavordb
cumin,11463,0.5,flavordb
cumin,878,0.5,flavordb
cumin,5281708,0.5,flavordb
cumin,240,0.5,flavordb
cumin,244,0.5,flavordb
cumin,15558051,0.5,flavordb
cumin,441484,0.5,flavordb
cumin,1889,0.5,flavordb
cumin,17100,0.5,flavordb
cumin,526762,0.5,flavordb
cumin,26049,0.5,flavordb
cumin,4788,0.5,flavordb
cumin,18818,0.5,flavordb
cumin,5281515,0.5,flavordb
cumin,6184,0.5,flavordb
cumin,11128,0.5,flavordb
cumin,8723,0.5,flavordb
cumin,10231,0.5,flavordb
cumin,338,0.5,flavordb
cumin,1183,0.5,flavordb
cumin,5280511,0.5,flavordb
cumin,14896,0.5,flavordb
cumin,5315892,0.5,flavordb
cumin,15394,0.5,flavordb
cumin,784,0.5,flavordb
cumin,7438,0.5,flavordb
cumin,853433,0.5,flavordb
cumin,442501,0.5,flavordb
cumin,247,0.5,flavordb
cumin,10282,0.5,flavordb
cumin,7654,0.5,flavordb
cumin,2758,0.5,flavordb
cumin,999,0.5,flavordb
cumin,643941,0.5,flavordb
cumin,637511,0.5,flavordb
cumin,637775,0.5,flavordb
cumin,8452,0.5,flavordb
cumin,6986,0.5,flavordb
cumin,6054,0.5,flavordb
cumin,11230,0.5,flavordb
cumin,439263,0.5,flavordb
cumin,1110,0.5,flavordb
cumin,5284639,0.5,flavordb
cumin,17868,0.5,flavordb
cumin,5280443,0.5,flavordb
cumin,998,0.5,flavordb
cumin,5318042,0.5,flavordb
cumin,442009,0.5,flavordb
cumin,1130,0.5,flavordb
cumin,107,0.5,flavordb
cumin,31260,0.5,flavordb
cumin,527,0.5,flavordb
cumin,61130,0.5,flavordb
cumin,16441,0.5,flavordb
cumin,443158,0.5,flavordb
cumin,10393,0.5,flavordb
cumin,7847,0.5,flavordb
cumin,441005,0.5,flavordb
cumin,7465,0.5,flavordb
cumin,798,0.5,flavordb
cumin,6050,0.5,flavordb
cumin,13144,0.5,flavordb
cumin,10582,0.5,flavordb
cumin,650,0.5,flavordb
cumin,638278,0.5,flavordb
cumin,92780,0.5,flavordb
cumin,444539,0.5,flavordb
cumin,5280598,0.5,flavordb
cumin,6448,0.5,flavordb
cumin,10407,0.5,flavordb
cumin,7136,0.5,flavordb
cumin,8768,0.5,flavordb
cumin,5322111,0.5,flavordb
cumin,11552,0.5,flavordb
cumin,445070,0.5,flavordb
cumin,107971,0.5,flavordb
cumin,7284,0.5,flavordb
cumin,10448,0.5,flavordb
cumin,6987,0.5,flavordb
cumin,638011,0.5,flavordb
cumin,403919,0.5,flavordb
cumin,5367719,0.5,flavordb
cumin,72,0.5,flavordb
cumin,89594,0.5,flavordb
cumin,6616,0.5,flavordb
cumin,5280863,0.5,flavordb
cumin,6918391,0.5,flavordb
cumin,22311,0.5,flavordb
cumin,644104,0.5,flavordb
cumin,439533,0.5,flavordb
cumin,6251,0.5,flavordb
cumin,7461,0.5,flavordb
cumin,802,0.5,flavordb
cumin,62117,0.5,flavordb
cumin,79803,0.5,flavordb
cumin,26447,0.5,flavordb
cumin,1549026,0.5,flavordb
cumin,5363388,0.5,flavordb
cumin,177,0.5,flavordb
cumin,7460,0.5,flavordb
cumin,7858,0.5,flavordb
cumin,9064,0.5,flavordb
cumin,11142,0.5,flavordb
cumin,7462,0.5,flavordb
cumin,439246,0.5,flavordb
cumin,6561,0.5,flavordb
cumin,8815,0.5,flavordb
cumin,7463,0.5,flavordb
cumin,9862,0.5,flavordb
cumin,5280343,0.5,flavordb
cumin,18635,0.5,flavordb
cumin,454,0.5,flavordb
cumin,768,0.5,flavordb
cumin,2345,0.5,flavordb
cumin,5284503,0.5,flavordb
cumin,637563,0.5,flavordb
cumin,31244,0.5,flavordb
cumin,8857,0.5,flavordb
cumin,5365811,0.5,flavordb
cumin,11744854,0.5,flavordb
cumin,643779,0.5,flavordb
cumin,61020,0.5,flavordb
cumin,7288,0.5,flavordb
cumin,31253,0.5,flavordb
cumin,8130,0.5,flavordb
cumin,6654,0.5,flavordb
cumin,180,0.5,flavordb
cumin,6569,0.5,flavordb
cumin,5317319,0.5,flavordb
cumin,61503,0.5,flavordb
cumin,126,0.5,flavordb
cumin,3473,0.5,flavordb
cumin,5280445,0.5,flavordb
cumin,326,0.5,flavordb
cumin,325,0.5,flavordb
cumin,637542,0.5,flavordb
cumin,6549,0.5,flavordb
cumin,10364,0.5,flavordb
ginger,6436017,0.5,flavordb
ginger,20083,0.5,flavordb
ginger,323,0.5,flavordb
ginger,107971,0.5,flavordb
ginger,7284,0.5,flavordb
ginger,6989,0.5,flavordb
ginger,10448,0.5,flavordb
ginger,7150,0.5,flavordb
ginger,6508206,0.5,flavordb
ginger,638011,0.5,flavordb
ginger,170833,0.5,flavordb
ginger,6560,0.5,flavordb
ginger,220674,0.5,flavordb
ginger,8468,0.5,flavordb
ginger,12306048,0.5,flavordb
ginger,442355,0.5,flavordb
ginger,11509,0.5,flavordb
ginger,985,0.5,flavordb
ginger,637566,0.5,flavordb
ginger,6431015,0.5,flavordb
ginger,11527,0.5,flavordb
ginger,403919,0.5,flavordb
ginger,439341,0.5,flavordb
ginger,6584,0.5,flavordb
ginger,13187,0.5,flavordb
ginger,33931,0.5,flavordb
ginger,6072,0.5,flavordb
ginger,5367719,0.5,flavordb
ginger,11463,0.5,flavordb
ginger,72,0.5,flavordb
ginger,89594,0.5,flavordb
ginger,14104,0.5,flavordb
ginger,6616,0.5,flavordb
ginger,5281516,0.5,flavordb
ginger,61275,0.5,flavordb
ginger,5280863,0.5,flavordb
ginger,878,0.5,flavordb
ginger,8103,0.5,flavordb
ginger,5281708,0.5,flavordb
ginger,240,0.5,flavordb
ginger,65575,0.5,flavordb
ginger,6918391,0.5,flavordb
ginger,22311,0.5,flavordb
ginger,20745,0.5,flavordb
ginger,244,0.5,flavordb
ginger,8748,0.5,flavordb
ginger,441484,0.5,flavordb
ginger,5275726,0.5,flavordb
ginger,1889,0.5,flavordb
ginger,64685,0.5,flavordb
ginger,644104,0.5,flavordb
ginger,8914,0.5,flavordb
ginger,439533,0.5,flavordb
ginger,10976,0.5,flavordb
ginger,643139,0.5,flavordb
ginger,17100,0.5,flavordb
ginger,6251,0.5,flavordb
ginger,521253,0.5,flavordb
ginger,26049,0.5,flavordb
ginger,7461,0.5,flavordb
ginger,5356544,0.5,flavordb
ginger,8842,0.5,flavordb
ginger,802,0.5,flavordb
ginger,4788,0.5,flavordb
ginger,8900,0.5,flavordb
ginger,79803,0.5,flavordb
ginger,18818,0.5,flavordb
ginger,6552009,0.5,flavordb
ginger,10819,0.5,flavordb
ginger,26447,0.5,flavordb
ginger,5281515,0.5,flavordb
ginger,92138,0.5,flavordb
ginger,6184,0.5,flavordb
ginger,1549026,0.5,flavordb
ginger,11128,0.5,flavordb
ginger,22310,0.5,flavordb
ginger,8723,0.5,flavordb
ginger,6432254,0.5,flavordb
ginger,957,0.5,flavordb
ginger,5363388,0.5,flavordb
ginger,8094,0.5,flavordb
ginger,338,0.5,flavordb
ginger,8419,0.5,flavordb
ginger,91354,0.5,flavordb
ginger,1183,0.5,flavordb
ginger,7460,0.5,flavordb
ginger,519764,0.5,flavordb
ginger,5280511,0.5,flavordb
ginger,8159,0.5,flavordb
ginger,14896,0.5,flavordb
ginger,5315892,0.5,flavordb
ginger,996,0.5,flavordb
ginger,15394,0.5,flavordb
ginger,7858,0.5,flavordb
ginger,9064,0.5,flavordb
ginger,784,0.5,flavordb
ginger,5284507,0.5,flavordb
ginger,15094,0.5,flavordb
ginger,9895,0.5,flavordb
ginger,11142,0.5,flavordb
ginger,8091,0.5,flavordb
ginger,7462,0.5,flavordb
ginger,638014,0.5,flavordb
ginger,853433,0.5,flavordb
ginger,442501,0.5,flavordb
ginger,247,0.5,flavordb
ginger,8175,0.5,flavordb
ginger,2758,0.5,flavordb
ginger,10282,0.5,flavordb
ginger,7654,0.5,flavordb
ginger,999,0.5,flavordb
ginger,6432005,0.5,flavordb
ginger,6561,0.5,flavordb
ginger,439246,0.5,flavordb
ginger,643941,0.5,flavordb
ginger,637511,0.5,flavordb
ginger,111037,0.5,flavordb
ginger,92139,0.5,flavordb
ginger,8815,0.5,flavordb
ginger,31283,0.5,flavordb
ginger,7463,0.5,flavordb
ginger,22386,0.5,flavordb
ginger,86752,0.5,flavordb
ginger,6857681,0.5,flavordb
ginger,637775,0.5,flavordb
ginger,5281,0.5,flavordb
ginger,7909,0.5,flavordb
ginger,9862,0.5,flavordb
ginger,33166,0.5,flavordb
ginger,8452,0.5,flavordb
ginger,1549045,0.5,flavordb
ginger,6986,0.5,flavordb
ginger,9609,0.5,flavordb
ginger,31291,0.5,flavordb
ginger,8051,0.5,flavordb
ginger,68316,0.5,flavordb
ginger,5280343,0.5,flavordb
ginger,3033866,0.5,flavordb
ginger,18635,0.5,flavordb
ginger,6054,0.5,flavordb
ginger,11230,0.5,flavordb
ginger,246728,0.5,flavordb
ginger,439263,0.5,flavordb
ginger,1110,0.5,flavordb
ginger,454,0.5,flavordb
ginger,5284639,0.5,flavordb
ginger,6202,0.5,flavordb
ginger,9017,0.5,flavordb
ginger,31289,0.5,flavordb
ginger,91457,0.5,flavordb
ginger,27866,0.5,flavordb
ginger,5318103,0.5,flavordb
ginger,521380,0.5,flavordb
ginger,5280443,0.5,flavordb
ginger,14529,0.5,flavordb
ginger,998,0.5,flavordb
ginger,768,0.5,flavordb
ginger,2345,0.5,flavordb
ginger,106441,0.5,flavordb
ginger,520098,0.5,flavordb
ginger,5318042,0.5,flavordb
ginger,27208,0.5,flavordb
ginger,68148,0.5,flavordb
ginger,442009,0.5,flavordb
ginger,12306047,0.5,flavordb
ginger,102667,0.5,flavordb
ginger,12367,0.5,flavordb
ginger,3893,0.5,flavordb
ginger,519361,0.5,flavordb
ginger,379,0.5,flavordb
ginger,8141,0.5,flavordb
ginger,6568,0.5,flavordb
ginger,5284503,0.5,flavordb
ginger,159055,0.5,flavordb
ginger,1130,0.5,flavordb
ginger,637563,0.5,flavordb
ginger,61303,0.5,flavordb
ginger,31260,0.5,flavordb
ginger,445639,0.5,flavordb
ginger,107,0.5,flavordb
ginger,8857,0.5,flavordb
ginger,62367,0.5,flavordb
ginger,527,0.5,flavordb
ginger,5365811,0.5,flavordb
ginger,61130,0.5,flavordb
ginger,442384,0.5,flavordb
ginger,15448,0.5,flavordb
ginger,643779,0.5,flavordb
ginger,11468,0.5,flavordb
ginger,16441,0.5,flavordb
ginger,7362,0.5,flavordb
ginger,8163,0.5,flavordb
ginger,61020,0.5,flavordb
ginger,7288,0.5,flavordb
ginger,11622,0.5,flavordb
ginger,5352437,0.5,flavordb
ginger,1031,0.5,flavordb
ginger,10393,0.5,flavordb
ginger,5283345,0.5,flavordb
ginger,440917,0.5,flavordb
ginger,7847,0.5,flavordb
ginger,441005,0.5,flavordb
ginger,61016,0.5,flavordb
ginger,6321405,0.5,flavordb
ginger,798,0.5,flavordb
ginger,227829,0.5,flavordb
ginger,6050,0.5,flavordb
ginger,31253,0.5,flavordb
ginger,8130,0.5,flavordb
ginger,6654,0.5,flavordb
ginger,356,0.5,flavordb
ginger,13144,0.5,flavordb
ginger,180,0.5,flavordb
ginger,31276,0.5,flavordb
ginger,10582,0.5,flavordb
ginger,637776,0.5,flavordb
ginger,6569,0.5,flavordb
ginger,650,0.5,flavordb
ginger,7794,0.5,flavordb
ginger,5317319,0.5,flavordb
ginger,8194,0.5,flavordb
ginger,6432404,0.5,flavordb
ginger,61503,0.5,flavordb
ginger,638278,0.5,flavordb
ginger,126,0.5,flavordb
ginger,31211,0.5,flavordb
ginger,444539,0.5,flavordb
ginger,5280598,0.5,flavordb
ginger,521334,0.5,flavordb
ginger,3473,0.5,flavordb
ginger,5280445,0.5,flavordb
ginger,6448,0.5,flavordb
ginger,66282,0.5,flavordb
ginger,12305247,0.5,flavordb
ginger,1548943,0.5,flavordb
ginger,107217,0.5,flavordb
ginger,7136,0.5,flavordb
ginger,1549025,0.5,flavordb
ginger,8768,0.5,flavordb
ginger,637542,0.5,flavordb
ginger,86609,0.5,flavordb
ginger,12020,0.5,flavordb
ginger,519662,0.5,flavordb
ginger,94378,0.5,flavordb
ginger,61098,0.5,flavordb
ginger,6549,0.5,flavordb
ginger,643820,0.5,flavordb
ginger,10364,0.5,flavordb
ginger,11552,0.5,flavordb
ginger,84825,0.5,flavordb
ginger,445070,0.5,flavordb
mace,8063,0.5,flavordb
mace,5281515,0.5,flavordb
mace,5144,0.5,flavordb
mace,61362,0.5,flavordb
mace,7127,0.5,flavordb
mace,1549026,0.5,flavordb
mace,440917,0.5,flavordb
mace,637566,0.5,flavordb
mace,31253,0.5,flavordb
mace,6654,0.5,flavordb
mace,14529,0.5,flavordb
mace,7460,0.5,flavordb
mace,11463,0.5,flavordb
mace,14896,0.5,flavordb
mace,3314,0.5,flavordb
mace,7462,0.5,flavordb
mace,853433,0.5,flavordb
mace,17100,0.5,flavordb
mace,111037,0.5,flavordb
mace,11552,0.5,flavordb
mace,7463,0.5,flavordb
marjoram,323,0.5,flavordb
marjoram,6989,0.5,flavordb
marjoram,7150,0.5,flavordb
marjoram,8468,0.5,flavordb
marjoram,442355,0.5,flavordb
marjoram,11509,0.5,flavordb
marjoram,637566,0.5,flavordb
marjoram,439341,0.5,flavordb
marjoram,33931,0.5,flavordb
marjoram,6072,0.5,flavordb
marjoram,11463,0.5,flavordb
marjoram,14104,0.5,flavordb
marjoram,878,0.5,flavordb
marjoram,5281708,0.5,flavordb
marjoram,240,0.5,flavordb
marjoram,244,0.5,flavordb
marjoram,441484,0.5,flavordb
marjoram,1889,0.5,flavordb
marjoram,17100,0.5,flavordb
marjoram,26049,0.5,flavordb
marjoram,86597,0.5,flavordb
marjoram,4788,0.5,flavordb
marjoram,8048,0.5,flavordb
marjoram,18818,0.5,flavordb
marjoram,5281515,0.5,flavordb
marjoram,6184,0.5,flavordb
marjoram,8122,0.5,flavordb
marjoram,11128,0.5,flavordb
marjoram,8723,0.5,flavordb
marjoram,338,0.5,flavordb
marjoram,91354,0.5,flavordb
marjoram,1183,0.5,flavordb
marjoram,5280511,0.5,flavordb
marjoram,14896,0.5,flavordb
marjoram,5315892,0.5,flavordb
marjoram,15394,0.5,flavordb
marjoram,784,0.5,flavordb
marjoram,853433,0.5,flavordb
marjoram,442501,0.5,flavordb
marjoram,247,0.5,flavordb
marjoram,2758,0.5,flavordb
marjoram,10282,0.5,flavordb
marjoram,7654,0.5,flavordb
marjoram,999,0.5,flavordb
marjoram,643941,0.5,flavordb
marjoram,637511,0.5,flavordb
marjoram,31283,0.5,flavordb
marjoram,5281168,0.5,flavordb
marjoram,637775,0.5,flavordb
marjoram,8452,0.5,flavordb
marjoram,6986,0.5,flavordb
marjoram,18827,0.5,flavordb
marjoram,6054,0.5,flavordb
marjoram,11230,0.5,flavordb
marjoram,5281553,0.5,flavordb
marjoram,439263,0.5,flavordb
marjoram,1110,0.5,flavordb
marjoram,5284639,0.5,flavordb
marjoram,17868,0.5,flavordb
marjoram,5280443,0.5,flavordb
marjoram,998,0.5,flavordb
marjoram,5318042,0.5,flavordb
marjoram,68148,0.5,flavordb
marjoram,12306047,0.5,flavordb
marjoram,379,0.5,flavordb
marjoram,159055,0.5,flavordb
marjoram,1130,0.5,flavordb
marjoram,107,0.5,flavordb
marjoram,31260,0.5,flavordb
marjoram,62367,0.5,flavordb
marjoram,527,0.5,flavordb
marjoram,12072,0.5,flavordb
marjoram,93081,0.5,flavordb
marjoram,10393,0.5,flavordb
marjoram,7847,0.5,flavordb
marjoram,441005,0.5,flavordb
marjoram,9015,0.5,flavordb
marjoram,798,0.5,flavordb
marjoram,6050,0.5,flavordb
marjoram,13144,0.5,flavordb
marjoram,650,0.5,flavordb
marjoram,638278,0.5,flavordb
marjoram,444539,0.5,flavordb
marjoram,31211,0.5,flavordb
marjoram,5280598,0.5,flavordb
marjoram,5364430,0.5,flavordb
marjoram,6448,0.5,flavordb
marjoram,12305247,0.5,flavordb
marjoram,1549025,0.5,flavordb
marjoram,8768,0.5,flavordb
marjoram,86609,0.5,flavordb
marjoram,442428,0.5,flavordb
marjoram,643820,0.5,flavordb
marjoram,11552,0.5,flavordb
marjoram,445070,0.5,flavordb
marjoram,107971,0.5,flavordb
marjoram,7284,0.5,flavordb
marjoram,10448,0.5,flavordb
marjoram,6508206,0.5,flavordb
marjoram,638011,0.5,flavordb
marjoram,170833,0.5,flavordb
marjoram,985,0.5,flavordb
marjoram,7127,0.5,flavordb
marjoram,11527,0.5,flavordb
marjoram,80790,0.5,flavordb
marjoram,403919,0.5,flavordb
marjoram,5367719,0.5,flavordb
marjoram,72,0.5,flavordb
marjoram,89594,0.5,flavordb
marjoram,6616,0.5,flavordb
marjoram,5280863,0.5,flavordb
marjoram,22311,0.5,flavordb
marjoram,8748,0.5,flavordb
marjoram,67179,0.5,flavordb
marjoram,10430,0.5,flavordb
marjoram,64685,0.5,flavordb
marjoram,644104,0.5,flavordb
marjoram,439533,0.5,flavordb
marjoram,6251,0.5,flavordb
marjoram,7461,0.5,flavordb
marjoram,802,0.5,flavordb
marjoram,7439,0.5,flavordb
marjoram,5320250,0.5,flavordb
marjoram,8294,0.5,flavordb
marjoram,15560285,0.5,flavordb
marjoram,79803,0.5,flavordb
marjoram,26447,0.5,flavordb
marjoram,92138,0.5,flavordb
marjoram,1549026,0.5,flavordb
marjoram,5363388,0.5,flavordb
marjoram,21159022,0.5,flavordb
marjoram,7460,0.5,flavordb
marjoram,7858,0.5,flavordb
marjoram,9064,0.5,flavordb
marjoram,11142,0.5,flavordb
marjoram,7462,0.5,flavordb
marjoram,16666,0.5,flavordb
marjoram,5281167,0.5,flavordb
marjoram,14235,0.5,flavordb
marjoram,439246,0.5,flavordb
marjoram,6561,0.5,flavordb
marjoram,7800,0.5,flavordb
marjoram,8815,0.5,flavordb
marjoram,111037,0.5,flavordb
marjoram,443156,0.5,flavordb
marjoram,7463,0.5,flavordb
marjoram,9862,0.5,flavordb
marjoram,21057,0.5,flavordb
marjoram,5280343,0.5,flavordb
marjoram,18635,0.5,flavordb
marjoram,454,0.5,flavordb
marjoram,14529,0.5,flavordb
marjoram,768,0.5,flavordb
marjoram,2345,0.5,flavordb
marjoram,261491,0.5,flavordb
marjoram,5284503,0.5,flavordb
marjoram,637563,0.5,flavordb
marjoram,8857,0.5,flavordb
marjoram,440936,0.5,flavordb
marjoram,5365811,0.5,flavordb
marjoram,11744854,0.5,flavordb
marjoram,643779,0.5,flavordb
marjoram,61020,0.5,flavordb
marjoram,7288,0.5,flavordb
marjoram,31253,0.5,flavordb
marjoram,8130,0.5,flavordb
marjoram,6654,0.5,flavordb
marjoram,180,0.5,flavordb
marjoram,6569,0.5,flavordb
marjoram,5317319,0.5,flavordb
marjoram,6432404,0.5,flavordb
marjoram,61503,0.5,flavordb
marjoram,126,0.5,flavordb
marjoram,5280445,0.5,flavordb
marjoram,325,0.5,flavordb
marjoram,637542,0.5,flavordb
marjoram,12366,0.5,flavordb
marjoram,6549,0.5,flavordb
marjoram,122485,0.5,flavordb
marjoram,10364,0.5,flavordb
nutmeg,323,0.5,flavordb
nutmeg,6989,0.5,flavordb
nutmeg,7150,0.5,flavordb
nutmeg,61362,0.5,flavordb
nutmeg,442355,0.5,flavordb
nutmeg,11509,0.5,flavordb
nutmeg,637566,0.5,flavordb
nutmeg,439341,0.5,flavordb
nutmeg,517827,0.5,flavordb
nutmeg,33931,0.5,flavordb
nutmeg,6072,0.5,flavordb
nutmeg,11463,0.5,flavordb
